id_pdl,date,consommation_kwh,zone
PDL-000089,2025-11-14,96.11,Bourg-Ancien
PDL-000089,2025-11-15,40.63,Bourg-Ancien
PDL-000089,2025-11-16,47.36,Bourg-Ancien
PDL-000089,2025-11-17,107.78,Bourg-Ancien
PDL-000089,2025-11-18,75.33,Bourg-Ancien
PDL-000089,2025-11-19,97.32,Bourg-Ancien
PDL-000089,2025-11-20,93.3,Bourg-Ancien
PDL-000089,2025-11-21,97.1,Bourg-Ancien
PDL-000089,2025-11-22,48.59,Bourg-Ancien
PDL-000089,2025-11-23,38.52,Bourg-Ancien
PDL-000089,2025-11-24,99.92,Bourg-Ancien
PDL-000089,2025-11-25,92.8,Bourg-Ancien
PDL-000089,2025-11-26,107.92,Bourg-Ancien
PDL-000089,2025-11-26,107.92,Bourg-Ancien
PDL-000089,2025-11-27,84.46,Bourg-Ancien
PDL-000089,2025-11-28,103.78,Bourg-Ancien
PDL-000089,2025-11-29,42.96,Bourg-Ancien
PDL-000089,2025-11-30,58.01,Bourg-Ancien
PDL-000089,2025-12-01,95.35,Bourg-Ancien
PDL-000089,2025-12-02,92.92,Bourg-Ancien
PDL-000089,2025-12-03,113.28,Bourg-Ancien
PDL-000089,2025-12-04,87.57,Bourg-Ancien
PDL-000089,2025-12-05,99.78,Bourg-Ancien
PDL-000089,2025-12-06,46.32,Bourg-Ancien
PDL-000089,2025-12-07,42.48,Bourg-Ancien
PDL-000089,2025-12-08,94.5,Bourg-Ancien
PDL-000089,2025-12-09,95.19,Bourg-Ancien
PDL-000089,2025-12-10,85.14,Bourg-Ancien
PDL-000089,2025-12-11,112.76,Bourg-Ancien
PDL-000089,2025-12-12,91.41,Bourg-Ancien
PDL-000089,2025-12-13,52.43,Bourg-Ancien
PDL-000089,2025-12-14,45.36,Bourg-Ancien
PDL-000089,2025-12-15,91.43,Bourg-Ancien
PDL-000089,2025-12-16,90.65,Bourg-Ancien
PDL-000089,2025-12-17,103.4,Bourg-Ancien
PDL-000089,2025-12-18,106.33,Bourg-Ancien
PDL-000089,2025-12-19,91.68,Bourg-Ancien
PDL-000089,2025-12-20,48.42,Bourg-Ancien
PDL-000089,2025-12-21,51.34,Bourg-Ancien
PDL-000089,2025-12-22,96.31,Bourg-Ancien
PDL-000089,2025-12-23,105.26,Bourg-Ancien
PDL-000089,2025-12-24,100.32,Bourg-Ancien
PDL-000089,2025-12-25,106.41,Bourg-Ancien
PDL-000089,2025-12-26,96.01,Bourg-Ancien
PDL-000089,2025-12-27,46.95,Bourg-Ancien
PDL-000089,2025-12-28,66.56,Bourg-Ancien
PDL-000089,2025-12-29,91.16,Bourg-Ancien
PDL-000089,2025-12-30,103.32,Bourg-Ancien
PDL-000089,2025-12-31,86.41,Bourg-Ancien
PDL-000090,2024-01-01,607.78,Bourg-Ancien
PDL-000090,2024-01-02,594.38,Bourg-Ancien
PDL-000090,2024-01-03,612.15,Bourg-Ancien
PDL-000090,2024-01-04,580.99,Bourg-Ancien
PDL-000090,2024-01-05,534.02,Bourg-Ancien
PDL-000090,2024-01-06,4768.66,Bourg-Ancien
PDL-000090,2024-01-07,308.63,Bourg-Ancien
PDL-000090,2024-01-08,613.94,Bourg-Ancien
PDL-000090,2024-01-09,583.25,Bourg-Ancien
PDL-000090,2024-01-10,483.54,Bourg-Ancien
PDL-000090,2024-01-11,577.22,Bourg-Ancien
PDL-000090,2024-01-12,654.94,Bourg-Ancien
PDL-000090,2024-01-13,313.97,Bourg-Ancien
PDL-000090,2024-01-14,302.09,Bourg-Ancien
PDL-000090,2024-01-15,629.53,Bourg-Ancien
PDL-000090,2024-01-16,579.41,Bourg-Ancien
PDL-000090,2024-01-17,637.74,Bourg-Ancien
PDL-000090,2024-01-18,592.12,Bourg-Ancien
PDL-000090,2024-01-19,566.36,Bourg-Ancien
PDL-000090,2024-01-20,357.93,Bourg-Ancien
PDL-000090,2024-01-21,304.61,Bourg-Ancien
PDL-000090,2024-01-22,537.77,Bourg-Ancien
PDL-000090,2024-01-23,511.27,Bourg-Ancien
PDL-000090,2024-01-24,682.97,Bourg-Ancien
PDL-000090,2024-01-25,507.53,Bourg-Ancien
PDL-000090,2024-01-26,589.84,Bourg-Ancien
PDL-000090,2024-01-27,328.85,Bourg-Ancien
PDL-000090,2024-01-28,367.56,Bourg-Ancien
PDL-000090,2024-01-29,591.14,Bourg-Ancien
PDL-000090,2024-01-30,569.57,Bourg-Ancien
PDL-000090,2024-01-31,555.52,Bourg-Ancien
PDL-000090,2024-02-01,597.27,Bourg-Ancien
PDL-000090,2024-02-02,537.12,Bourg-Ancien
PDL-000090,2024-02-03,348.17,Bourg-Ancien
PDL-000090,2024-02-04,367.55,Bourg-Ancien
PDL-000090,2024-02-05,615.64,Bourg-Ancien
PDL-000090,2024-02-06,617.07,Bourg-Ancien
PDL-000090,2024-02-07,590.22,Bourg-Ancien
PDL-000090,2024-02-08,611.4,Bourg-Ancien
PDL-000090,2024-02-09,597.1,Bourg-Ancien
PDL-000090,2024-02-10,362.39,Bourg-Ancien
PDL-000090,2024-02-11,329.87,Bourg-Ancien
PDL-000090,2024-02-12,610.23,Bourg-Ancien
PDL-000090,2024-02-13,579.26,Bourg-Ancien
PDL-000090,2024-02-14,519.86,Bourg-Ancien
PDL-000090,2024-02-15,556.62,Bourg-Ancien
PDL-000090,2024-02-16,663.01,Bourg-Ancien
PDL-000090,2024-02-17,326.46,Bourg-Ancien
PDL-000090,2024-02-18,332.07,Bourg-Ancien
PDL-000090,2024-02-19,591.1,Bourg-Ancien
PDL-000090,2024-02-20,617.46,Bourg-Ancien
PDL-000090,2024-02-21,512.2,Bourg-Ancien
PDL-000090,2024-02-22,620.89,Bourg-Ancien
PDL-000090,2024-02-23,595.13,Bourg-Ancien
PDL-000090,2024-02-24,298.62,Bourg-Ancien
PDL-000090,2024-02-25,2216.48,Bourg-Ancien
PDL-000090,2024-02-26,607.51,Bourg-Ancien
PDL-000090,2024-02-27,600.51,Bourg-Ancien
PDL-000090,2024-02-28,639.35,Bourg-Ancien
PDL-000090,2024-02-29,611.04,Bourg-Ancien
PDL-000090,2024-03-01,629.24,Bourg-Ancien
PDL-000090,2024-03-02,285.41,Bourg-Ancien
PDL-000090,2024-03-03,306.59,Bourg-Ancien
PDL-000090,2024-03-04,644.69,Bourg-Ancien
PDL-000090,2024-03-05,564.82,Bourg-Ancien
PDL-000090,2024-03-06,541.04,Bourg-Ancien
PDL-000090,2024-03-07,567.23,Bourg-Ancien
PDL-000090,2024-03-08,522.23,Bourg-Ancien
PDL-000090,2024-03-09,301.71,Bourg-Ancien
PDL-000090,2024-03-10,330.62,Bourg-Ancien
PDL-000090,2024-03-11,580.31,Bourg-Ancien
PDL-000090,2024-03-12,642.98,Bourg-Ancien
PDL-000090,2024-03-13,587.78,Bourg-Ancien
PDL-000090,2024-03-14,619.17,Bourg-Ancien
PDL-000090,2024-03-15,625.8,Bourg-Ancien
PDL-000090,2024-03-16,361.76,Bourg-Ancien
PDL-000090,2024-03-17,366.64,Bourg-Ancien
PDL-000090,2024-03-18,574.8,Bourg-Ancien
PDL-000090,2024-03-19,592.98,Bourg-Ancien
PDL-000090,2024-03-20,587.85,Bourg-Ancien
PDL-000090,2024-03-21,648.39,Bourg-Ancien
PDL-000090,2024-03-22,653.95,Bourg-Ancien
PDL-000090,2024-03-23,308.35,Bourg-Ancien
PDL-000090,2024-03-24,308.71,Bourg-Ancien
PDL-000090,2024-03-25,621.9,Bourg-Ancien
PDL-000090,2024-03-26,571.66,Bourg-Ancien
PDL-000090,2024-03-27,586.86,Bourg-Ancien
PDL-000090,2024-03-28,574.65,Bourg-Ancien
PDL-000090,2024-03-29,523.61,Bourg-Ancien
PDL-000090,2024-03-30,410.06,Bourg-Ancien
PDL-000090,2024-03-31,313.49,Bourg-Ancien
PDL-000090,2024-04-01,573.39,Bourg-Ancien
PDL-000090,2024-04-02,525.72,Bourg-Ancien
PDL-000090,2024-04-03,613.33,Bourg-Ancien
PDL-000090,2024-04-04,541.9,Bourg-Ancien
PDL-000090,2024-04-05,604.97,Bourg-Ancien
PDL-000090,2024-04-06,303.89,Bourg-Ancien
PDL-000090,2024-04-07,308.22,Bourg-Ancien
PDL-000090,2024-04-08,-543.86,Bourg-Ancien
PDL-000090,2024-04-09,651.33,Bourg-Ancien
PDL-000090,2024-04-10,528.41,Bourg-Ancien
PDL-000090,2024-04-11,575.12,Bourg-Ancien
PDL-000090,2024-04-12,649.7,Bourg-Ancien
PDL-000090,2024-04-13,304.65,Bourg-Ancien
PDL-000090,2024-04-14,339.47,Bourg-Ancien
PDL-000090,2024-04-15,615.59,Bourg-Ancien
PDL-000090,2024-04-16,541.22,Bourg-Ancien
PDL-000090,2024-04-17,524.97,Bourg-Ancien
PDL-000090,2024-04-18,589.24,Bourg-Ancien
PDL-000090,2024-04-19,577.58,Bourg-Ancien
PDL-000090,2024-04-20,247.55,Bourg-Ancien
PDL-000090,2024-04-21,342.9,Bourg-Ancien
PDL-000090,2024-04-22,517.59,Bourg-Ancien
PDL-000090,2024-04-23,672.58,Bourg-Ancien
PDL-000090,2024-04-24,553.11,Bourg-Ancien
PDL-000090,2024-04-25,599,Bourg-Ancien
PDL-000090,2024-04-26,591.01,Bourg-Ancien
PDL-000090,2024-04-27,328.6,Bourg-Ancien
PDL-000090,2024-04-28,351.92,Bourg-Ancien
PDL-000090,2024-04-29,610.66,Bourg-Ancien
PDL-000090,2024-04-30,560.52,Bourg-Ancien
PDL-000090,2024-05-01,546.83,Bourg-Ancien
PDL-000090,2024-05-02,569.5,Bourg-Ancien
PDL-000090,2024-05-03,620.24,Bourg-Ancien
PDL-000090,2024-05-04,,Bourg-Ancien
PDL-000090,2024-05-05,320.59,Bourg-Ancien
PDL-000090,2024-05-06,,Bourg-Ancien
PDL-000090,2024-05-07,593.8,Bourg-Ancien
PDL-000090,2024-05-08,615.36,Bourg-Ancien
PDL-000090,2024-05-09,481.92,Bourg-Ancien
PDL-000090,2024-05-10,515.9,Bourg-Ancien
PDL-000090,2024-05-11,349.48,Bourg-Ancien
PDL-000090,2024-05-12,255.42,Bourg-Ancien
PDL-000090,2024-05-13,461.83,Bourg-Ancien
PDL-000090,2024-05-14,484.81,Bourg-Ancien
PDL-000090,2024-05-15,571.45,Bourg-Ancien
PDL-000090,2024-05-16,623.89,Bourg-Ancien
PDL-000090,2024-05-17,550.14,Bourg-Ancien
PDL-000090,2024-05-18,265.26,Bourg-Ancien
PDL-000090,2024-05-19,268.34,Bourg-Ancien
PDL-000090,2024-05-20,566.4,Bourg-Ancien
PDL-000090,2024-05-21,625.86,Bourg-Ancien
PDL-000090,2024-05-22,502.66,Bourg-Ancien
PDL-000090,2024-05-23,513.37,Bourg-Ancien
PDL-000090,2024-05-24,537.24,Bourg-Ancien
PDL-000090,2024-05-25,335.72,Bourg-Ancien
PDL-000090,2024-05-26,387.26,Bourg-Ancien
PDL-000090,2024-05-27,593.37,Bourg-Ancien
PDL-000090,2024-05-28,541.53,Bourg-Ancien
PDL-000090,2024-05-29,666.9,Bourg-Ancien
PDL-000090,2024-05-30,529.31,Bourg-Ancien
PDL-000090,2024-05-31,545.78,Bourg-Ancien
PDL-000090,2024-06-01,272.85,Bourg-Ancien
PDL-000090,2024-06-02,282.09,Bourg-Ancien
PDL-000090,2024-06-03,539.96,Bourg-Ancien
PDL-000090,2024-06-04,595.19,Bourg-Ancien
PDL-000090,2024-06-05,562.41,Bourg-Ancien
PDL-000090,2024-06-06,559.02,Bourg-Ancien
PDL-000090,2024-06-07,524.2,Bourg-Ancien
PDL-000090,2024-06-08,368.56,Bourg-Ancien
PDL-000090,2024-06-09,364.56,Bourg-Ancien
PDL-000090,2024-06-10,518.64,Bourg-Ancien
PDL-000090,2024-06-11,612.93,Bourg-Ancien
PDL-000090,2024-06-12,549.59,Bourg-Ancien
PDL-000090,2024-06-13,568.82,Bourg-Ancien
PDL-000090,2024-06-14,577.3,Bourg-Ancien
PDL-000090,2024-06-15,344.54,Bourg-Ancien
PDL-000090,2024-06-16,349.74,Bourg-Ancien
PDL-000090,2024-06-17,494,Bourg-Ancien
PDL-000090,2024-06-18,518.35,Bourg-Ancien
PDL-000090,2024-06-19,550.04,Bourg-Ancien
PDL-000090,2024-06-20,508.44,Bourg-Ancien
PDL-000090,2024-06-21,676.88,Bourg-Ancien
PDL-000090,2024-06-22,300.77,Bourg-Ancien
PDL-000090,2024-06-23,332.52,Bourg-Ancien
PDL-000090,2024-06-24,555.44,Bourg-Ancien
PDL-000090,2024-06-25,551.6,Bourg-Ancien
PDL-000090,2024-06-26,588.83,Bourg-Ancien
PDL-000090,2024-06-27,539.14,Bourg-Ancien
PDL-000090,2024-06-28,499.71,Bourg-Ancien
PDL-000090,2024-06-29,380.66,Bourg-Ancien
PDL-000090,2024-06-30,333.46,Bourg-Ancien
PDL-000090,2024-07-01,517.85,Bourg-Ancien
PDL-000090,2024-07-02,532.14,Bourg-Ancien
PDL-000090,2024-07-03,565.09,Bourg-Ancien
PDL-000090,2024-07-04,551.91,Bourg-Ancien
PDL-000090,2024-07-05,596.3,Bourg-Ancien
PDL-000090,2024-07-06,271.84,Bourg-Ancien
PDL-000090,2024-07-07,286.64,Bourg-Ancien
PDL-000090,2024-07-08,578.22,Bourg-Ancien
PDL-000090,2024-07-09,598.67,Bourg-Ancien
PDL-000090,2024-07-10,603.71,Bourg-Ancien
PDL-000090,2024-07-11,547.08,Bourg-Ancien
PDL-000090,2024-07-12,590.91,Bourg-Ancien
PDL-000090,2024-07-13,261.47,Bourg-Ancien
PDL-000090,2024-07-14,409.1,Bourg-Ancien
PDL-000090,2024-07-15,639.83,Bourg-Ancien
PDL-000090,2024-07-16,517.58,Bourg-Ancien
PDL-000090,2024-07-17,552.28,Bourg-Ancien
PDL-000090,2024-07-18,611.3,Bourg-Ancien
PDL-000090,2024-07-19,561.44,Bourg-Ancien
PDL-000090,2024-07-20,353.58,Bourg-Ancien
PDL-000090,2024-07-21,367.39,Bourg-Ancien
PDL-000090,2024-07-22,576.96,Bourg-Ancien
PDL-000090,2024-07-23,531.63,Bourg-Ancien
PDL-000090,2024-07-24,613.29,Bourg-Ancien
PDL-000090,2024-07-25,513.03,Bourg-Ancien
PDL-000090,2024-07-26,528.7,Bourg-Ancien
PDL-000090,2024-07-27,302.39,Bourg-Ancien
PDL-000090,2024-07-28,321.95,Bourg-Ancien
PDL-000090,2024-07-29,581.87,Bourg-Ancien
PDL-000090,2024-07-30,537.63,Bourg-Ancien
PDL-000090,2024-07-31,549,Bourg-Ancien
PDL-000090,2024-08-01,632.65,Bourg-Ancien
PDL-000090,2024-08-02,514.46,Bourg-Ancien
PDL-000090,2024-08-03,374.62,Bourg-Ancien
PDL-000090,2024-08-04,326.37,Bourg-Ancien
PDL-000090,2024-08-05,615.37,Bourg-Ancien
PDL-000090,2024-08-06,547.81,Bourg-Ancien
PDL-000090,2024-08-07,543.63,Bourg-Ancien
PDL-000090,2024-08-08,587.2,Bourg-Ancien
PDL-000090,2024-08-09,598.23,Bourg-Ancien
PDL-000090,2024-08-10,264.77,Bourg-Ancien
PDL-000090,2024-08-11,308.96,Bourg-Ancien
PDL-000090,2024-08-12,514.25,Bourg-Ancien
PDL-000090,2024-08-13,559.03,Bourg-Ancien
PDL-000090,2024-08-14,511.86,Bourg-Ancien
PDL-000090,2024-08-15,640.02,Bourg-Ancien
PDL-000090,2024-08-16,628.38,Bourg-Ancien
PDL-000090,2024-08-17,309.57,Bourg-Ancien
PDL-000090,2024-08-18,287.42,Bourg-Ancien
PDL-000090,2024-08-19,565.86,Bourg-Ancien
PDL-000090,2024-08-20,585.21,Bourg-Ancien
PDL-000090,2024-08-21,511.39,Bourg-Ancien
PDL-000090,2024-08-22,581.31,Bourg-Ancien
PDL-000090,2024-08-23,628.08,Bourg-Ancien
PDL-000090,2024-08-24,354.45,Bourg-Ancien
PDL-000090,2024-08-25,254.29,Bourg-Ancien
PDL-000090,2024-08-26,509.42,Bourg-Ancien
PDL-000090,2024-08-27,,Bourg-Ancien
PDL-000090,2024-08-28,495.86,Bourg-Ancien
PDL-000090,2024-08-29,663.1,Bourg-Ancien
PDL-000090,2024-08-30,585.96,Bourg-Ancien
PDL-000090,2024-08-31,257.11,Bourg-Ancien
PDL-000090,2024-09-01,368.85,Bourg-Ancien
PDL-000090,2024-09-02,491.08,Bourg-Ancien
PDL-000090,2024-09-03,546.4,Bourg-Ancien
PDL-000090,2024-09-04,562.51,Bourg-Ancien
PDL-000090,2024-09-05,531.11,Bourg-Ancien
PDL-000090,2024-09-06,552.56,Bourg-Ancien
PDL-000090,2024-09-07,354.94,Bourg-Ancien
PDL-000090,2024-09-08,317.36,Bourg-Ancien
PDL-000090,2024-09-09,565.48,Bourg-Ancien
PDL-000090,2024-09-10,556.63,Bourg-Ancien
PDL-000090,2024-09-11,586.6,Bourg-Ancien
PDL-000090,2024-09-12,574.69,Bourg-Ancien
PDL-000090,2024-09-13,524.88,Bourg-Ancien
PDL-000090,2024-09-14,276.69,Bourg-Ancien
PDL-000090,2024-09-15,351.66,Bourg-Ancien
PDL-000090,2024-09-16,563.19,Bourg-Ancien
PDL-000090,2024-09-17,579.97,Bourg-Ancien
PDL-000090,2024-09-18,594.58,Bourg-Ancien
PDL-000090,2024-09-19,475.48,Bourg-Ancien
PDL-000090,2024-09-20,602.31,Bourg-Ancien
PDL-000090,2024-09-21,241.81,Bourg-Ancien
PDL-000090,2024-09-22,290.66,Bourg-Ancien
PDL-000090,2024-09-23,640.2,Bourg-Ancien
PDL-000090,2024-09-24,6733.09,Bourg-Ancien
PDL-000090,2024-09-25,533.44,Bourg-Ancien
PDL-000090,2024-09-26,577.67,Bourg-Ancien
PDL-000090,2024-09-27,609.44,Bourg-Ancien
PDL-000090,2024-09-28,255.68,Bourg-Ancien
PDL-000090,2024-09-29,346.62,Bourg-Ancien
PDL-000090,2024-09-30,566.51,Bourg-Ancien
PDL-000090,2024-10-01,605.76,Bourg-Ancien
PDL-000090,2024-10-02,528.16,Bourg-Ancien
PDL-000090,2024-10-03,592.12,Bourg-Ancien
PDL-000090,2024-10-04,608.93,Bourg-Ancien
PDL-000090,2024-10-05,280.43,Bourg-Ancien
PDL-000090,2024-10-06,313.37,Bourg-Ancien
PDL-000090,2024-10-07,560.87,Bourg-Ancien
PDL-000090,2024-10-08,672.79,Bourg-Ancien
PDL-000090,2024-10-09,507.11,Bourg-Ancien
PDL-000090,2024-10-10,657.7,Bourg-Ancien
PDL-000090,2024-10-11,558.37,Bourg-Ancien
PDL-000090,2024-10-12,298.9,Bourg-Ancien
PDL-000090,2024-10-13,318.5,Bourg-Ancien
PDL-000090,2024-10-14,547.97,Bourg-Ancien
PDL-000090,2024-10-15,628.26,Bourg-Ancien
PDL-000090,2024-10-16,548.92,Bourg-Ancien
PDL-000090,2024-10-17,610.45,Bourg-Ancien
PDL-000090,2024-10-18,596.23,Bourg-Ancien
PDL-000090,2024-10-19,320.29,Bourg-Ancien
PDL-000090,2024-10-20,356.02,Bourg-Ancien
PDL-000090,2024-10-21,613.95,Bourg-Ancien
PDL-000090,2024-10-22,578.51,Bourg-Ancien
PDL-000090,2024-10-23,618.8,Bourg-Ancien
PDL-000090,2024-10-24,597.3,Bourg-Ancien
PDL-000090,2024-10-25,610.86,Bourg-Ancien
PDL-000090,2024-10-26,426.56,Bourg-Ancien
PDL-000090,2024-10-27,310.98,Bourg-Ancien
PDL-000090,2024-10-28,595.85,Bourg-Ancien
PDL-000090,2024-10-29,506.62,Bourg-Ancien
PDL-000090,2024-10-30,610.1,Bourg-Ancien
PDL-000090,2024-10-31,604.56,Bourg-Ancien
PDL-000090,2024-11-01,618.79,Bourg-Ancien
PDL-000090,2024-11-02,323.43,Bourg-Ancien
PDL-000090,2024-11-03,376.89,Bourg-Ancien
PDL-000090,2024-11-04,704.42,Bourg-Ancien
PDL-000090,2024-11-05,579.44,Bourg-Ancien
PDL-000090,2024-11-06,614.45,Bourg-Ancien
PDL-000090,2024-11-07,616.53,Bourg-Ancien
PDL-000090,2024-11-08,572.62,Bourg-Ancien
PDL-000090,2024-11-09,276.15,Bourg-Ancien
PDL-000090,2024-11-10,268.05,Bourg-Ancien
PDL-000090,2024-11-11,595.62,Bourg-Ancien
PDL-000090,2024-11-12,556.56,Bourg-Ancien
PDL-000090,2024-11-13,544.52,Bourg-Ancien
PDL-000090,2024-11-14,583.47,Bourg-Ancien
PDL-000090,2024-11-15,513.45,Bourg-Ancien
PDL-000090,2024-11-16,370.29,Bourg-Ancien
PDL-000090,2024-11-17,392.95,Bourg-Ancien
PDL-000090,2024-11-18,649.54,Bourg-Ancien
PDL-000090,2024-11-19,583.89,Bourg-Ancien
PDL-000090,2024-11-20,621.11,Bourg-Ancien
PDL-000090,2024-11-21,540.14,Bourg-Ancien
PDL-000090,2024-11-22,-647.43,Bourg-Ancien
PDL-000090,2024-11-23,378.53,Bourg-Ancien
PDL-000090,2024-11-24,326.17,Bourg-Ancien
PDL-000090,2024-11-25,560.58,Bourg-Ancien
PDL-000090,2024-11-26,566.64,Bourg-Ancien
PDL-000090,2024-11-27,564.17,Bourg-Ancien
PDL-000090,2024-11-28,631.24,Bourg-Ancien
PDL-000090,2024-11-29,655.4,Bourg-Ancien
PDL-000090,2024-11-30,382.52,Bourg-Ancien
PDL-000090,2024-12-01,335.48,Bourg-Ancien
PDL-000090,2024-12-02,627.72,Bourg-Ancien
PDL-000090,2024-12-03,647.41,Bourg-Ancien
PDL-000090,2024-12-04,598.05,Bourg-Ancien
PDL-000090,2024-12-05,621.37,Bourg-Ancien
PDL-000090,2024-12-06,614.15,Bourg-Ancien
PDL-000090,2024-12-07,351.29,Bourg-Ancien
PDL-000090,2024-12-08,288.41,Bourg-Ancien
PDL-000090,2024-12-09,599.65,Bourg-Ancien
PDL-000090,2024-12-10,566.62,Bourg-Ancien
PDL-000090,2024-12-11,549.13,Bourg-Ancien
PDL-000090,2024-12-12,628.24,Bourg-Ancien
PDL-000090,2024-12-13,663.17,Bourg-Ancien
PDL-000090,2024-12-14,367.59,Bourg-Ancien
PDL-000090,2024-12-15,344.9,Bourg-Ancien
PDL-000090,2024-12-16,,Bourg-Ancien
PDL-000090,2024-12-17,630.97,Bourg-Ancien
PDL-000090,2024-12-18,,Bourg-Ancien
PDL-000090,2024-12-19,578.65,Bourg-Ancien
PDL-000090,2024-12-20,586.24,Bourg-Ancien
PDL-000090,2024-12-21,318.05,Bourg-Ancien
PDL-000090,2024-12-22,390.92,Bourg-Ancien
PDL-000090,2024-12-23,533.65,Bourg-Ancien
PDL-000090,2024-12-24,624.83,Bourg-Ancien
PDL-000090,2024-12-25,631.91,Bourg-Ancien
PDL-000090,2024-12-26,585.18,Bourg-Ancien
PDL-000090,2024-12-27,546.39,Bourg-Ancien
PDL-000090,2024-12-28,383.97,Bourg-Ancien
PDL-000090,2024-12-29,-340.29,Bourg-Ancien
PDL-000090,2024-12-30,596.06,Bourg-Ancien
PDL-000090,2024-12-31,642.37,Bourg-Ancien
PDL-000090,2025-01-01,574.18,Bourg-Ancien
PDL-000090,2025-01-02,599.17,Bourg-Ancien
PDL-000090,2025-01-03,530.09,Bourg-Ancien
PDL-000090,2025-01-04,318.62,Bourg-Ancien
PDL-000090,2025-01-05,313.16,Bourg-Ancien
PDL-000090,2025-01-06,602.71,Bourg-Ancien
PDL-000090,2025-01-07,618.92,Bourg-Ancien
PDL-000090,2025-01-08,590.57,Bourg-Ancien
PDL-000090,2025-01-09,597.17,Bourg-Ancien
PDL-000090,2025-01-10,681.96,Bourg-Ancien
PDL-000090,2025-01-11,330.24,Bourg-Ancien
PDL-000090,2025-01-12,373.63,Bourg-Ancien
PDL-000090,2025-01-13,573.36,Bourg-Ancien
PDL-000090,2025-01-14,629.84,Bourg-Ancien
PDL-000090,2025-01-15,545.74,Bourg-Ancien
PDL-000090,2025-01-16,615.32,Bourg-Ancien
PDL-000090,2025-01-17,550.32,Bourg-Ancien
PDL-000090,2025-01-18,271,Bourg-Ancien
PDL-000090,2025-01-19,408.66,Bourg-Ancien
PDL-000090,2025-01-20,541,Bourg-Ancien
PDL-000090,2025-01-21,557.42,Bourg-Ancien
PDL-000090,2025-01-22,579.97,Bourg-Ancien
PDL-000090,2025-01-23,628.35,Bourg-Ancien
PDL-000090,2025-01-24,563.64,Bourg-Ancien
PDL-000090,2025-01-25,394.61,Bourg-Ancien
PDL-000090,2025-01-26,326.41,Bourg-Ancien
PDL-000090,2025-01-27,612.68,Bourg-Ancien
PDL-000090,2025-01-28,604.85,Bourg-Ancien
PDL-000090,2025-01-29,600.24,Bourg-Ancien
PDL-000090,2025-01-30,6413.44,Bourg-Ancien
PDL-000090,2025-01-31,553.29,Bourg-Ancien
PDL-000090,2025-02-01,269.54,Bourg-Ancien
PDL-000090,2025-02-02,339.65,Bourg-Ancien
PDL-000090,2025-02-03,603.61,Bourg-Ancien
PDL-000090,2025-02-04,546.71,Bourg-Ancien
PDL-000090,2025-02-05,687.73,Bourg-Ancien
PDL-000090,2025-02-06,563.05,Bourg-Ancien
PDL-000090,2025-02-07,623.01,Bourg-Ancien
PDL-000090,2025-02-08,341.82,Bourg-Ancien
PDL-000090,2025-02-09,368.85,Bourg-Ancien
PDL-000090,2025-02-10,481.11,Bourg-Ancien
PDL-000090,2025-02-11,650.96,Bourg-Ancien
PDL-000090,2025-02-12,644.67,Bourg-Ancien
PDL-000090,2025-02-13,647.83,Bourg-Ancien
PDL-000090,2025-02-14,585.01,Bourg-Ancien
PDL-000090,2025-02-15,377.61,Bourg-Ancien
PDL-000090,2025-02-16,356.59,Bourg-Ancien
PDL-000090,2025-02-17,638.79,Bourg-Ancien
PDL-000090,2025-02-18,627.86,Bourg-Ancien
PDL-000090,2025-02-19,642.54,Bourg-Ancien
PDL-000090,2025-02-20,684.16,Bourg-Ancien
PDL-000090,2025-02-21,608.32,Bourg-Ancien
PDL-000090,2025-02-22,305.49,Bourg-Ancien
PDL-000090,2025-02-23,403.45,Bourg-Ancien
PDL-000090,2025-02-24,618.78,Bourg-Ancien
PDL-000090,2025-02-25,,Bourg-Ancien
PDL-000090,2025-02-26,635.28,Bourg-Ancien
PDL-000090,2025-02-27,559.1,Bourg-Ancien
PDL-000090,2025-02-28,645.19,Bourg-Ancien
PDL-000090,2025-03-01,329.66,Bourg-Ancien
PDL-000090,2025-03-02,341.66,Bourg-Ancien
PDL-000090,2025-03-03,598.58,Bourg-Ancien
PDL-000090,2025-03-04,530.19,Bourg-Ancien
PDL-000090,2025-03-05,646.14,Bourg-Ancien
PDL-000090,2025-03-06,559.66,Bourg-Ancien
PDL-000090,2025-03-07,632.8,Bourg-Ancien
PDL-000090,2025-03-08,386.74,Bourg-Ancien
PDL-000090,2025-03-09,308.82,Bourg-Ancien
PDL-000090,2025-03-10,599.77,Bourg-Ancien
PDL-000090,2025-03-11,588.91,Bourg-Ancien
PDL-000090,2025-03-12,605.11,Bourg-Ancien
PDL-000090,2025-03-13,470.4,Bourg-Ancien
PDL-000090,2025-03-14,530,Bourg-Ancien
PDL-000090,2025-03-15,320.05,Bourg-Ancien
PDL-000090,2025-03-16,357.19,Bourg-Ancien
PDL-000090,2025-03-17,600.79,Bourg-Ancien
PDL-000090,2025-03-18,605.93,Bourg-Ancien
PDL-000090,2025-03-19,587.26,Bourg-Ancien
PDL-000090,2025-03-20,566.54,Bourg-Ancien
PDL-000090,2025-03-21,634.05,Bourg-Ancien
PDL-000090,2025-03-22,357.36,Bourg-Ancien
PDL-000090,2025-03-23,316.54,Bourg-Ancien
PDL-000090,2025-03-24,581.3,Bourg-Ancien
PDL-000090,2025-03-25,604.45,Bourg-Ancien
PDL-000090,2025-03-26,679.48,Bourg-Ancien
